regNumber,title,img,labels
24002833,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002833_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=452x800 at 0x7F7D1EBE7C40>,88
24002834,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002834_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x385 at 0x7F7D1EBE7B80>,66
24002815,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002815_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=411x800 at 0x7F7D1EBE7D30>,88
24002827,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002827_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x658 at 0x7F7D1EBE7CD0>,66
24002795,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002795_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=153x256 at 0x7F7D1EBE7E20>,20
24002822,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002822_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x200 at 0x7F7D1EBE7E50>,61
24002813,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002813_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x649 at 0x7F7D1EBE73D0>,88
24002828,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002828_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=411x800 at 0x7F7D1EBE7DC0>,33
24002807,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002807_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=441x800 at 0x7F7D1EBE7A30>,33
24002785,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002785_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x404 at 0x7F7D1EBE7EE0>,66
24002771,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24002771_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x659 at 0x7F7D1EBE7910>,88
24362160,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362160_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=421x800 at 0x7F7D1EBE7F10>,61
24362534,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362534_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x800 at 0x7F7D1EBE7E80>,33
24362205,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362205_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=422x800 at 0x7F7D1EBE79D0>,88
24362199,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362199_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=421x800 at 0x7F7D1EBE7F70>,88
24362526,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362526_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x397 at 0x7F7D1EBE7F40>,88
24362194,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362194_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x186 at 0x7F7D1EBE7D60>,78
24362145,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362145_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x166 at 0x7F7D1EBE7EB0>,20
24362498,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362498_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=434x799 at 0x7F7D1EBE7AC0>,88
24362485,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362485_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=430x800 at 0x7F7D1D2881C0>,66
24362481,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362481_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=217x256 at 0x7F7D1D2880D0>,20
24362475,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362475_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x615 at 0x7F7D1EBE7D90>,88
24362461,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362461_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=415x800 at 0x7F7D1D288280>,1
24362519,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362519_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1D288190>,88
24362512,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362512_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x418 at 0x7F7D1D288220>,88
24362453,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24362453_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x800 at 0x7F7D1D2880A0>,33
24709207,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24709207_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1EBE7DF0>,60
24709201,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/24709201_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1D288100>,60
25575007,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/25575007_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x200 at 0x7F7D1D288340>,63
27612481,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612481_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x580 at 0x7F7D1D288250>,88
27612483,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612483_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x154 at 0x7F7D1EBE7640>,66
27612453,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612453_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x211 at 0x7F7D1D2881F0>,20
27612469,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612469_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x693 at 0x7F7D1D288070>,33
27612440,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612440_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x163 at 0x7F7D1EB95450>,20
27612410,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612410_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x174 at 0x7F7D1D2882B0>,66
27612403,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612403_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x186 at 0x7F7D1D288490>,15
27613017,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613017_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=494x800 at 0x7F7D1D288040>,1
27613016,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613016_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=246x256 at 0x7F7D1D2883A0>,61
27613015,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613015_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=235x256 at 0x7F7D1D2885E0>,45
27613014,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613014_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=528x800 at 0x7F7D1D2883D0>,61
27613013,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613013_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=352x800 at 0x7F7D1D288640>,33
27613012,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613012_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=137x256 at 0x7F7D1D2884C0>,61
27613011,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613011_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=556x800 at 0x7F7D1D288550>,61
27613010,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613010_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=552x800 at 0x7F7D1D288370>,8
27613009,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613009_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=475x800 at 0x7F7D1D288520>,33
27613008,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613008_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x536 at 0x7F7D1D288580>,66
27613007,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613007_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=656x800 at 0x7F7D1D288310>,61
27613005,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613005_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x191 at 0x7F7D1D288460>,20
27613006,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613006_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x401 at 0x7F7D1D288670>,20
27613004,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613004_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=654x800 at 0x7F7D1D288610>,33
27613003,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613003_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x554 at 0x7F7D1D2884F0>,20
27613002,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613002_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=182x256 at 0x7F7D1D2886A0>,61
27613001,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613001_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=405x800 at 0x7F7D1D288760>,61
27612997,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612997_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=150x256 at 0x7F7D1D288400>,61
27612995,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612995_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x235 at 0x7F7D1D2887C0>,20
27612994,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612994_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=174x256 at 0x7F7D1D2887F0>,33
27612993,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612993_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=507x800 at 0x7F7D1D288130>,1
27612992,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612992_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=156x256 at 0x7F7D1D2888E0>,61
27612998,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612998_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x460 at 0x7F7D1D288880>,8
27613000,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27613000_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=189x256 at 0x7F7D1D2889D0>,61
27612989,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612989_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=535x800 at 0x7F7D1D288160>,61
27612990,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612990_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=442x800 at 0x7F7D1D288A00>,61
27612988,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612988_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=705x800 at 0x7F7D1D2886D0>,33
27612987,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612987_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x599 at 0x7F7D1D288970>,88
27612986,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612986_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=494x800 at 0x7F7D1D288940>,33
27612991,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612991_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=491x800 at 0x7F7D1D288910>,88
27612984,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612984_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x613 at 0x7F7D1D288B50>,61
27612983,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612983_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=395x800 at 0x7F7D1D288850>,20
27612982,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612982_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x489 at 0x7F7D1D288790>,61
27612981,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612981_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=511x800 at 0x7F7D1D288A30>,33
27612979,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612979_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=596x800 at 0x7F7D1D288A90>,33
27612980,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612980_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x193 at 0x7F7D1D288430>,20
27612978,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612978_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=182x256 at 0x7F7D1D2888B0>,1
27612977,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612977_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=542x800 at 0x7F7D1D288820>,20
27612976,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612976_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x572 at 0x7F7D1D2889A0>,20
27612975,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612975_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x548 at 0x7F7D1D288B20>,1
27612973,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612973_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x184 at 0x7F7D1D288BE0>,61
27612974,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612974_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x541 at 0x7F7D1D288A60>,88
27612971,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612971_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=493x800 at 0x7F7D1D288BB0>,88
27612972,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612972_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x632 at 0x7F7D1D2882E0>,88
27612970,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612970_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=132x256 at 0x7F7D1D288700>,61
27612969,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612969_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=682x799 at 0x7F7D1D288C40>,20
27612968,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612968_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=469x800 at 0x7F7D1D288D90>,61
27612966,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612966_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=536x800 at 0x7F7D1D288CD0>,88
27612965,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612965_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x178 at 0x7F7D1D288C70>,45
27612964,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612964_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=173x256 at 0x7F7D1D288E20>,61
27612962,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612962_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x150 at 0x7F7D1D288D30>,41
27612963,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612963_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=483x800 at 0x7F7D1D2885B0>,88
27612961,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612961_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=193x256 at 0x7F7D1D288730>,61
27612960,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612960_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=484x800 at 0x7F7D1D288D60>,61
27612959,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612959_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=517x800 at 0x7F7D1D288B80>,33
27612958,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612958_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=567x800 at 0x7F7D1D288F70>,33
27612954,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612954_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=521x800 at 0x7F7D1D289060>,33
27612956,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612956_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=545x800 at 0x7F7D1D288FD0>,8
27612955,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612955_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x219 at 0x7F7D1D288AC0>,66
27612957,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612957_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x800 at 0x7F7D1D288EB0>,61
27612953,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612953_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=401x800 at 0x7F7D1D288E80>,33
27612952,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612952_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=650x800 at 0x7F7D1D288FA0>,61
27612951,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612951_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x157 at 0x7F7D1D288EE0>,61
27612950,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612950_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x766 at 0x7F7D1D288DF0>,20
27612948,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612948_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=657x800 at 0x7F7D1D288D00>,33
27612947,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612947_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=615x800 at 0x7F7D1D288DC0>,61
27612949,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612949_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x254 at 0x7F7D1D288E50>,61
27612945,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612945_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=168x256 at 0x7F7D1D288C10>,61
27612944,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612944_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x459 at 0x7F7D1D288F40>,88
27612943,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612943_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x166 at 0x7F7D1D2891B0>,61
27612942,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612942_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=152x256 at 0x7F7D1D289150>,66
27612941,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612941_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=239x256 at 0x7F7D1D289300>,1
27612937,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612937_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x475 at 0x7F7D1D289000>,33
27612938,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612938_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=557x800 at 0x7F7D1D2890C0>,88
27612936,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612936_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x505 at 0x7F7D1D289180>,61
27612939,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612939_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=580x800 at 0x7F7D1D289030>,88
27612935,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612935_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=473x800 at 0x7F7D1D2892D0>,8
27612934,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612934_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x168 at 0x7F7D1D289360>,1
27612932,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612932_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=448x799 at 0x7F7D1D2893C0>,33
27612931,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612931_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=472x800 at 0x7F7D1D2892A0>,33
27612926,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612926_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=468x800 at 0x7F7D1D289120>,33
27612928,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_photographs_negatives/27612928_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x159 at 0x7F7D1D288CA0>,66
