regNumber,title,img,labels
25141900,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/25141900_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x94 at 0x7F7D1D28BB20>,19
26485075,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26485075_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x194 at 0x7F7D1D28BBE0>,-1
26623750,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623750_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1D28BCA0>,45
26623781,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623781_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1D28BEE0>,9
26623871,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623871_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1D28BC70>,46
26623853,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623853_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1D28BCD0>,46
26623909,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623909_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1D28BD60>,-1
26707603,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26707603_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1D28BF10>,-1
26624027,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26624027_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1D28BDC0>,45
26707638,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26707638_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1D28BE50>,-1
26623870,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623870_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1EBE7940>,9
26708367,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26708367_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C1200D0>,31
26708357,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26708357_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1D28BD90>,31
26708340,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26708340_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1D28BFD0>,31
26707582,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26707582_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x171 at 0x7F7D1D28BE20>,-1
26708353,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26708353_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=528x800 at 0x7F7D1C120100>,31
26861092,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26861092_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x162 at 0x7F7D1C120250>,47
26708277,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26708277_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C120280>,31
26861072,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26861072_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x111 at 0x7F7D1D28BEB0>,48
26708349,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26708349_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C120400>,31
26861141,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26861141_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x204 at 0x7F7D1C120160>,23
26708273,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26708273_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C1201F0>,49
26923594,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26923594_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120190>,-1
26974184,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26974184_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x191 at 0x7F7D1D28BF40>,20
26974205,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26974205_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x191 at 0x7F7D1D28BC40>,-1
26974155,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26974155_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x195 at 0x7F7D1C120550>,-1
27011624,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/27011624_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1D28BF70>,34
28456804,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28456804_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x189 at 0x7F7D1D28BBB0>,24
28537399,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28537399_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C1205E0>,9
28537397,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28537397_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C1202E0>,50
28538028,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538028_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120700>,11
28538035,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538035_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C1204C0>,-1
28538005,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538005_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120670>,11
28538009,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538009_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120460>,11
28538003,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538003_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120760>,11
28537990,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28537990_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120520>,38
28537983,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28537983_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C1207C0>,11
28540003,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28540003_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x128 at 0x7F7D1C1206D0>,48
28540021,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28540021_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x124 at 0x7F7D1C1208B0>,48
28539994,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28539994_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x115 at 0x7F7D1C1209A0>,-1
28539966,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28539966_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x122 at 0x7F7D1C120970>,-1
28539991,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28539991_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120820>,31
28539926,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28539926_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120610>,-1
28539960,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28539960_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x145 at 0x7F7D1C1204F0>,48
28539961,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28539961_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120A60>,-1
28545162,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545162_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120220>,7
28545157,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545157_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120A00>,7
28545145,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545145_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120850>,7
28545140,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545140_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120AC0>,24
28545129,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545129_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120B20>,7
28545126,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545126_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120A30>,7
28545149,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545149_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C1203D0>,25
28545143,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545143_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120C10>,35
28545125,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545125_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120640>,-1
28545144,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545144_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120C70>,25
28545119,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545119_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120910>,35
28545130,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545130_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120940>,7
28545118,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545118_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120AF0>,24
28545106,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545106_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120C40>,7
28545115,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545115_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120DF0>,7
28545112,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545112_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120B80>,23
28545101,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545101_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120A90>,26
28545100,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545100_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C1209D0>,7
28545097,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545097_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120BE0>,25
28545096,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545096_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120EE0>,7
28545095,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545095_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120E80>,25
28545086,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545086_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120880>,7
28545090,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545090_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120D30>,7
28545087,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545087_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120BB0>,7
28545079,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545079_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120F10>,7
28545084,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545084_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120DC0>,7
28545067,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545067_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120E20>,7
28545066,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545066_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F7D1C120CA0>,7
28563605,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563605_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x559 at 0x7F7D1C121090>,38
28563607,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563607_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x182 at 0x7F7D1C121060>,11
28549048,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28549048_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x192 at 0x7F7D1C120F40>,11
28563608,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563608_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x182 at 0x7F7D1C120FA0>,10
28563604,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563604_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=565x800 at 0x7F7D1C120EB0>,51
28563602,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563602_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x178 at 0x7F7D1C1208E0>,11
28563603,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563603_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x188 at 0x7F7D1C121120>,11
28563599,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563599_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x184 at 0x7F7D1C120F70>,11
28563601,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563601_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x179 at 0x7F7D1C121210>,9
28563600,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563600_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x186 at 0x7F7D1C120D60>,52
28563597,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563597_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=547x800 at 0x7F7D1C120340>,51
28563598,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563598_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x182 at 0x7F7D1C121240>,11
28563596,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563596_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x180 at 0x7F7D1C1211B0>,11
28563595,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563595_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x179 at 0x7F7D1C120CD0>,11
28563594,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563594_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=557x800 at 0x7F7D1C121270>,51
28563593,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563593_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x180 at 0x7F7D1C121000>,11
28563591,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563591_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x177 at 0x7F7D1C1210F0>,10
28563592,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563592_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x186 at 0x7F7D1C121180>,10
28563589,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563589_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x182 at 0x7F7D1C121150>,11
28563587,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563587_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x185 at 0x7F7D1C1211E0>,11
28563588,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563588_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x180 at 0x7F7D1C1212D0>,52
28682407,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682407_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121480>,45
28681477,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28681477_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x528 at 0x7F7D1C121300>,31
28563584,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563584_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x575 at 0x7F7D1C121360>,38
28682408,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682408_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x346 at 0x7F7D1C1212A0>,53
28682402,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682402_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x340 at 0x7F7D1C121450>,54
28682401,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682401_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x194 at 0x7F7D1C121660>,-1
28682387,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682387_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121510>,45
28682381,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682381_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x112 at 0x7F7D1C1213F0>,19
28682353,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682353_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121720>,45
28682358,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682358_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=CMYK size=256x97 at 0x7F7D1C1214B0>,-1
28682341,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682341_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x170 at 0x7F7D1C121780>,-1
28868925,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868925_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C121420>,31
28868538,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868538_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121900>,45
28868921,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868921_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C1216C0>,31
28868464,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868464_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121870>,45
28682844,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682844_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=256x170 at 0x7F7D1C1219C0>,26
28868918,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868918_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C1215A0>,31
28868910,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868910_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121330>,31
28868908,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868908_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C121630>,31
28868891,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868891_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121930>,31
28868871,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868871_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C121AB0>,31
28868876,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868876_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C1216F0>,31
28868878,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868878_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C1218D0>,31
28868894,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868894_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121600>,31
28868898,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868898_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C121960>,31
28868893,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868893_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F7D1C121A50>,31
28868903,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868903_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C121A20>,31
28868865,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28868865_1.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F7D1C1207F0>,31
